62,60,NaN,Place,Remove
390,384,384,388,389,389,390,392,374,361,365,365,366,366,362,371,371,379,393,415,448,459,479,495,495,498,507,510,515,500,538,529,535,537,531,540,540,528,529,539,555,553,554,557,554,544,536,527,514,506,496,496,457,306,244,157,126,101,79,58,2
350,350,347,350,348,348,351,351,350,350,350,350,350,346,344,343,343,344,344,344,345,345,345,571,347,348,354,392,404,419,506,500,503,504,502,501,501,496,502,500,501,501,502,495,499,514,514,516,520,523,524,529,524,528,548,513,503,349,231,128,2
366,367,366,367,367,367,366,365,367,367,366,367,367,367,367,367,365,367,372,373,373,369,372,377,380,385,391,392,390,390,253,255,255,256,254,256,256,255,256,253,255,254,253,253,254,252,246,234,234,230,230,224,215,196,173,173,152,113,95,62,2
766,764,765,765,764,765,765,765,765,764,764,764,761,763,765,765,765,765,765,766,766,766,765,768,768,766,766,751,749,724,255,253,252,252,253,253,253,253,254,253,253,255,253,254,254,253,255,255,254,257,257,253,259,254,254,228,143,143,116,90,2
369,370,370,371,369,369,371,369,368,369,368,369,369,368,369,369,370,370,370,368,369,371,368,368,371,383,388,382,370,354,253,253,253,253,252,253,252,253,251,251,251,253,252,249,249,252,250,252,251,251,251,250,250,247,243,231,161,134,109,89,2
386,388,385,388,387,383,387,386,386,386,385,386,384,384,389,388,388,388,386,388,387,385,384,374,368,361,355,336,327,327,536,531,514,519,530,515,532,516,532,517,505,512,514,521,517,528,539,531,533,530,534,532,514,514,514,343,343,343,278,278,2
386,387,387,562,387,562,386,387,388,387,387,387,388,387,387,386,387,387,386,388,387,386,386,387,383,389,389,388,388,391,269,587,269,268,268,269,269,267,267,268,267,267,268,270,268,264,267,266,270,270,270,270,270,254,243,227,227,195,161,97,2
574,376,377,377,375,373,572,376,375,377,374,377,372,375,376,373,377,377,375,376,376,366,362,357,357,352,317,253,253,253,515,518,529,522,514,514,522,522,517,520,542,516,528,497,520,511,511,534,536,528,523,523,523,537,513,513,430,253,253,173,2
384,381,381,382,382,382,381,381,382,382,382,381,384,381,383,382,382,380,382,381,380,381,385,380,380,377,383,390,395,396,366,370,370,370,366,363,367,367,365,368,364,369,369,369,369,369,369,365,364,375,377,376,376,381,367,358,319,279,267,165,2
358,359,358,359,358,359,359,361,358,360,359,359,359,359,359,359,360,359,359,357,359,360,360,359,359,359,343,339,329,321,494,492,492,498,492,495,495,499,490,490,493,493,490,490,489,507,498,502,504,504,502,505,505,502,465,399,321,305,266,88,2
383,383,383,383,382,381,382,381,379,383,382,381,382,383,379,382,382,381,380,380,382,384,384,386,388,396,404,407,407,407,277,278,278,277,277,277,278,277,278,277,277,276,278,278,278,277,279,279,277,274,277,279,278,277,264,225,225,194,132,79,2
