410,410,406,400,400,400,369,365,365,367,380,392,408,413,413,413,400,401,404,404,397,392,392,381,376,376,376,368,368,368,359,366,369,363,348,351,374,374,374,374,374,379,366,375,375,379,371,358,358,352,441,453,447,427,427,427,375,358,493,488,410,408,425,441,441,441,354,364,419,419,450,436,436,420,426,426,426,466,452,452,376,376,443,450,360,365,437,437,437,437,437,465,383,364,364,459,484,380,380,373
400,369,365,365,367,380,392,408,413,413,413,400,401,404,404,397,392,392,381,376,376,376,368,368,368,359,366,369,363,348,351,374,374,374,374,374,379,366,375,375,379,371,358,358,352,352,352,362,366,363,427,375,358,493,488,410,408,425,441,441,441,354,364,419,419,450,436,436,420,426,426,426,466,452,452,376,376,443,450,360,365,437,437,437,437,437,465,383,364,364,459,484,380,380,373,404,404,463,470,474
380,392,408,413,413,413,400,401,404,404,397,392,392,381,376,376,376,368,368,368,359,366,369,363,348,351,374,374,374,374,374,379,366,375,375,379,371,358,358,352,352,352,362,366,363,360,358,357,360,360,410,408,425,441,441,441,354,364,419,419,450,436,436,420,426,426,426,466,452,452,376,376,443,450,360,365,437,437,437,437,437,465,383,364,364,459,484,380,380,373,404,404,463,470,474,477,478,480,479,479
413,400,401,404,404,397,392,392,381,376,376,376,368,368,368,359,366,369,363,348,351,374,374,374,374,374,379,366,375,375,379,371,358,358,352,352,352,362,366,363,360,358,357,360,360,360,360,367,376,381,441,354,364,419,419,450,436,436,420,426,426,426,466,452,452,376,376,443,450,360,365,437,437,437,437,437,465,383,364,364,459,484,380,380,373,404,404,463,470,474,477,478,480,479,479,479,479,485,485,480
397,392,392,381,376,376,376,368,368,368,359,366,369,363,348,351,374,374,374,374,374,379,366,375,375,379,371,358,358,352,352,352,362,366,363,360,358,357,360,360,360,360,367,376,381,381,386,387,389,389,450,436,436,420,426,426,426,466,452,452,376,376,443,450,360,365,437,437,437,437,437,465,383,364,364,459,484,380,380,373,404,404,463,470,474,477,478,480,479,479,479,479,485,485,480,480,476,475,473,473
376,376,368,368,368,359,366,369,363,348,351,374,374,374,374,374,379,366,375,375,379,371,358,358,352,352,352,362,366,363,360,358,357,360,360,360,360,367,376,381,381,386,387,389,389,388,387,386,386,386,426,426,466,452,452,376,376,443,450,360,365,437,437,437,437,437,465,383,364,364,459,484,380,380,373,404,404,463,470,474,477,478,480,479,479,479,479,485,485,480,480,476,475,473,473,472,473,475,475,475
359,366,369,363,348,351,374,374,374,374,374,379,366,375,375,379,371,358,358,352,352,352,362,366,363,360,358,357,360,360,360,360,367,376,381,381,386,387,389,389,388,387,386,386,386,385,384,385,387,384,376,376,443,450,360,365,437,437,437,437,437,465,383,364,364,459,484,380,380,373,404,404,463,470,474,477,478,480,479,479,479,479,485,485,480,480,476,475,473,473,472,473,475,475,475,474,470,473,470,459
351,374,374,374,374,374,379,366,375,375,379,371,358,358,352,352,352,362,366,363,360,358,357,360,360,360,360,367,376,381,381,386,387,389,389,388,387,386,386,386,385,384,385,387,384,384,384,384,385,385,365,437,437,437,437,437,465,383,364,364,459,484,380,380,373,404,404,463,470,474,477,478,480,479,479,479,479,485,485,480,480,476,475,473,473,472,473,475,475,475,474,470,473,470,459,472,472,472,470,470
374,379,366,375,375,379,371,358,358,352,352,352,362,366,363,360,358,357,360,360,360,360,367,376,381,381,386,387,389,389,388,387,386,386,386,385,384,385,387,384,384,384,384,385,385,386,386,386,386,384,437,465,383,364,364,459,484,380,380,373,404,404,463,470,474,477,478,480,479,479,479,479,485,485,480,480,476,475,473,473,472,473,475,475,475,474,470,473,470,459,472,472,472,470,470,461,463,463,463,460
379,371,358,358,352,352,352,362,366,363,360,358,357,360,360,360,360,367,376,381,381,386,387,389,389,388,387,386,386,386,385,384,385,387,384,384,384,384,385,385,386,386,386,386,384,383,386,386,385,385,459,484,380,380,373,404,404,463,470,474,477,478,480,479,479,479,479,485,485,480,480,476,475,473,473,472,473,475,475,475,474,470,473,470,459,472,472,472,470,470,461,463,463,463,460,461,469,469,463,464
352,352,362,366,363,360,358,357,360,360,360,360,367,376,381,381,386,387,389,389,388,387,386,386,386,385,384,385,387,384,384,384,384,385,385,386,386,386,386,384,383,386,386,385,385,385,386,386,387,384,404,404,463,470,474,477,478,480,479,479,479,479,485,485,480,480,476,475,473,473,472,473,475,475,475,474,470,473,470,459,472,472,472,470,470,461,463,463,463,460,461,469,469,463,464,464,459,459,480,465
360,358,357,360,360,360,360,367,376,381,381,386,387,389,389,388,387,386,386,386,385,384,385,387,384,384,384,384,385,385,386,386,386,386,384,383,386,386,385,385,385,386,386,387,384,384,385,387,385,386,477,478,480,479,479,479,479,485,485,480,480,476,475,473,473,472,473,475,475,475,474,470,473,470,459,472,472,472,470,470,461,463,463,463,460,461,469,469,463,464,464,459,459,480,465,460,467,464,467,465
360,360,367,376,381,381,386,387,389,389,388,387,386,386,386,385,384,385,387,384,384,384,384,385,385,386,386,386,386,384,383,386,386,385,385,385,386,386,387,384,384,385,387,385,386,386,386,385,386,384,479,479,485,485,480,480,476,475,473,473,472,473,475,475,475,474,470,473,470,459,472,472,472,470,470,461,463,463,463,460,461,469,469,463,464,464,459,459,480,465,460,467,464,467,465,465,465,465,465,466
381,386,387,389,389,388,387,386,386,386,385,384,385,387,384,384,384,384,385,385,386,386,386,386,384,383,386,386,385,385,385,386,386,387,384,384,385,387,385,386,386,386,385,386,384,386,383,385,385,385,480,476,475,473,473,472,473,475,475,475,474,470,473,470,459,472,472,472,470,470,461,463,463,463,460,461,469,469,463,464,464,459,459,480,465,460,467,464,467,465,465,465,465,465,466,457,468,462,462,462
